teamNum,event,district
5515,FIRST Championship (Houston),Others
5522,FIRST Championship (Houston),Others
5554,FIRST Championship (Houston),Israel
5584,FIRST Championship (Houston),Others
5654,FIRST Championship (Houston),Israel
5663,FIRST Championship (Houston),Others
5700,FIRST Championship (Houston),Others
5716,FIRST Championship (Houston),Others
580,FIRST Championship (Houston),Others
5801,FIRST Championship (Houston),Others
5802,FIRST Championship (Houston),Others
5805,FIRST Championship (Houston),Others
5818,FIRST Championship (Houston),Others
5839,FIRST Championship (Houston),Others
5849,FIRST Championship (Houston),Others
585,FIRST Championship (Houston),Others
59,FIRST Championship (Houston),Others
5908,FIRST Championship (Houston),Others
5985,FIRST Championship (Houston),Others
5987,FIRST Championship (Houston),Israel
5997,FIRST Championship (Houston),Others
6014,FIRST Championship (Houston),Others
6024,FIRST Championship (Houston),Others
6025,FIRST Championship (Houston),Others
6026,FIRST Championship (Houston),Others
604,FIRST Championship (Houston),Others
6050,FIRST Championship (Houston),Others
6060,FIRST Championship (Houston),Others
6131,FIRST Championship (Houston),Others
6168,FIRST Championship (Houston),Israel
624,FIRST Championship (Houston),Others
6304,FIRST Championship (Houston),Others
6314,FIRST Championship (Houston),Others
6348,FIRST Championship (Houston),Others
6353,FIRST Championship (Houston),Others
6377,FIRST Championship (Houston),Others
6390,FIRST Championship (Houston),Others
6424,FIRST Championship (Houston),Others
6429,FIRST Championship (Houston),Others
6459,FIRST Championship (Houston),Others
6474,FIRST Championship (Houston),Others
649,FIRST Championship (Houston),Others
6508,FIRST Championship (Houston),Others
6510,FIRST Championship (Houston),Others
6652,FIRST Championship (Houston),Others
6672,FIRST Championship (Houston),Others
668,FIRST Championship (Houston),Others
6702,FIRST Championship (Houston),Others
6800,FIRST Championship (Houston),Others
6803,FIRST Championship (Houston),Others
6813,FIRST Championship (Houston),Others
6814,FIRST Championship (Houston),Others
6817,FIRST Championship (Houston),Others
6822,FIRST Championship (Houston),Others
6824,FIRST Championship (Houston),Others
6832,FIRST Championship (Houston),Others
6833,FIRST Championship (Houston),Others
6838,FIRST Championship (Houston),Others
6844,FIRST Championship (Houston),Others
6846,FIRST Championship (Houston),Others
687,FIRST Championship (Houston),Others
6874,FIRST Championship (Houston),Others
6885,FIRST Championship (Houston),Others
6886,FIRST Championship (Houston),Others
6891,FIRST Championship (Houston),Others
6898,FIRST Championship (Houston),Others
6902,FIRST Championship (Houston),Others
6907,FIRST Championship (Houston),Others
6941,FIRST Championship (Houston),Others
6952,FIRST Championship (Houston),Others
6957,FIRST Championship (Houston),Others
6985,FIRST Championship (Houston),Others
6996,FIRST Championship (Houston),Others
6999,FIRST Championship (Houston),Others
701,FIRST Championship (Houston),Others
7018,FIRST Championship (Houston),Others
7039,FIRST Championship (Houston),Israel
7067,FIRST Championship (Houston),Israel
7079,FIRST Championship (Houston),Israel
7081,FIRST Championship (Houston),Others
7102,FIRST Championship (Houston),Others
7106,FIRST Championship (Houston),Others
7111,FIRST Championship (Houston),Others
7123,FIRST Championship (Houston),Others
7128,FIRST Championship (Houston),Others
7134,FIRST Championship (Houston),Others
7137,FIRST Championship (Houston),Others
7140,FIRST Championship (Houston),Others
7152,FIRST Championship (Houston),Others
7157,FIRST Championship (Houston),Others
7173,FIRST Championship (Houston),Others
7179,FIRST Championship (Houston),Others
7190,FIRST Championship (Houston),Others
7193,FIRST Championship (Houston),Others
7287,FIRST Championship (Houston),Others
7293,FIRST Championship (Houston),Others
7301,FIRST Championship (Houston),Others
7303,FIRST Championship (Houston),Others
7327,FIRST Championship (Houston),Others
744,FIRST Championship (Houston),Others
812,FIRST Championship (Houston),Others
842,FIRST Championship (Houston),Others
846,FIRST Championship (Houston),Others
932,FIRST Championship (Houston),Others
968,FIRST Championship (Houston),Others
971,FIRST Championship (Houston),Others
972,FIRST Championship (Houston),Others
973,FIRST Championship (Houston),Others
980,FIRST Championship (Houston),Others
987,FIRST Championship (Houston),Others
1002,PCH District Gainesville Event,Peachtree
1102,PCH District Gainesville Event,Peachtree
1225,PCH District Gainesville Event,North Carolina
1311,PCH District Gainesville Event,Peachtree
1414,PCH District Gainesville Event,Peachtree
1648,PCH District Gainesville Event,Peachtree
1683,PCH District Gainesville Event,Peachtree
1746,PCH District Gainesville Event,Peachtree
1795,PCH District Gainesville Event,Peachtree
2415,PCH District Gainesville Event,Peachtree
3265,PCH District Gainesville Event,Peachtree
3494,PCH District Gainesville Event,Indiana
4112,PCH District Gainesville Event,Peachtree
4188,PCH District Gainesville Event,Peachtree
4189,PCH District Gainesville Event,Peachtree
4235,PCH District Gainesville Event,Peachtree
4749,PCH District Gainesville Event,Peachtree
4926,PCH District Gainesville Event,Indiana
5109,PCH District Gainesville Event,Peachtree
5132,PCH District Gainesville Event,Peachtree
5482,PCH District Gainesville Event,Peachtree
5582,PCH District Gainesville Event,Peachtree
5608,PCH District Gainesville Event,Peachtree
5632,PCH District Gainesville Event,Peachtree
5651,PCH District Gainesville Event,Peachtree
5734,PCH District Gainesville Event,Peachtree
587,PCH District Gainesville Event,North Carolina
6177,PCH District Gainesville Event,Peachtree
6325,PCH District Gainesville Event,Peachtree
6471,PCH District Gainesville Event,Peachtree
6705,PCH District Gainesville Event,Peachtree
6829,PCH District Gainesville Event,Peachtree
6887,PCH District Gainesville Event,Peachtree
6910,PCH District Gainesville Event,Peachtree
6919,PCH District Gainesville Event,Peachtree
6925,PCH District Gainesville Event,Peachtree
7060,PCH District Gainesville Event,Peachtree
7104,PCH District Gainesville Event,Peachtree
829,PCH District Gainesville Event,Indiana
832,PCH District Gainesville Event,Peachtree
1318,Pacific Northwest District Championship,Pacific Northwest
1359,Pacific Northwest District Championship,Pacific Northwest
1425,Pacific Northwest District Championship,Pacific Northwest
1540,Pacific Northwest District Championship,Pacific Northwest
1595,Pacific Northwest District Championship,Pacific Northwest
1778,Pacific Northwest District Championship,Pacific Northwest
1983,Pacific Northwest District Championship,Pacific Northwest
2046,Pacific Northwest District Championship,Pacific Northwest
2374,Pacific Northwest District Championship,Pacific Northwest
2521,Pacific Northwest District Championship,Pacific Northwest
2522,Pacific Northwest District Championship,Pacific Northwest
2557,Pacific Northwest District Championship,Pacific Northwest
2605,Pacific Northwest District Championship,Pacific Northwest
2635,Pacific Northwest District Championship,Pacific Northwest
2733,Pacific Northwest District Championship,Pacific Northwest
2811,Pacific Northwest District Championship,Pacific Northwest
2906,Pacific Northwest District Championship,Pacific Northwest
2910,Pacific Northwest District Championship,Pacific Northwest
2928,Pacific Northwest District Championship,Pacific Northwest
2930,Pacific Northwest District Championship,Pacific Northwest
2944,Pacific Northwest District Championship,Pacific Northwest
2976,Pacific Northwest District Championship,Pacific Northwest
2990,Pacific Northwest District Championship,Pacific Northwest
3024,Pacific Northwest District Championship,Pacific Northwest
3223,Pacific Northwest District Championship,Pacific Northwest
3238,Pacific Northwest District Championship,Pacific Northwest
360,Pacific Northwest District Championship,Pacific Northwest
3663,Pacific Northwest District Championship,Pacific Northwest
3711,Pacific Northwest District Championship,Pacific Northwest
3826,Pacific Northwest District Championship,Pacific Northwest
4061,Pacific Northwest District Championship,Pacific Northwest
4125,Pacific Northwest District Championship,Pacific Northwest
4131,Pacific Northwest District Championship,Pacific Northwest
4450,Pacific Northwest District Championship,Pacific Northwest
4469,Pacific Northwest District Championship,Pacific Northwest
4488,Pacific Northwest District Championship,Pacific Northwest
